SYMBOL,NAME,CLOSE,CHANGE%,VOLUME,FETCH_DATE
NAM_INDIA,NAM_INDIA,823.95,-2.2307920498368383,359332,2026-01-25 09:59
KALAMANDIR,KALAMANDIR,115.73,-0.9076119530781764,358372,2026-01-25 09:59
RCDL,RCDL,19.8,3.3942558746736404,357000,2026-01-25 09:59
STAR,STAR,796.25,-7.905389775618786,356502,2026-01-25 09:59
ULTRACEMCO,ULTRACEMCO,12369.0,0.04043998705920414,356421,2026-01-25 09:59
SHRIRAMPPS,SHRIRAMPPS,72.52,-4.32717678100264,354170,2026-01-25 09:59
PVRINOX,PVRINOX,931.0,-2.7574681428869834,352758,2026-01-25 09:59
COROMANDEL,COROMANDEL,2247.9,-1.4165424085606406,352674,2026-01-25 09:59
NAVA,NAVA,530.75,-3.5000000000000004,352103,2026-01-25 09:59
ATL,ATL,23.23,-3.1679866611087877,352051,2026-01-25 09:59
SPMLINFRA,SPMLINFRA,164.95,-5.031953480338539,349292,2026-01-25 09:59
BLUEJET,BLUEJET,432.45,-4.6521882923602735,348855,2026-01-25 09:59
CHOICEIN,CHOICEIN,760.05,-2.9867892016082824,348010,2026-01-25 09:59
BLUESTARCO,BLUESTARCO,1698.1,-0.6552389867197126,346663,2026-01-25 09:59
GLOBECIVIL,GLOBECIVIL,56.77,-1.2180267965895175,346275,2026-01-25 09:59
ORIENTTECH,ORIENTTECH,326.6,-3.629389200354074,343113,2026-01-25 09:59
NH,NH,1746.7,-1.6109953247338427,342904,2026-01-25 09:59
COLPAL,COLPAL,2166.3,-0.6102037071022081,342718,2026-01-25 09:59
GATEWAY,GATEWAY,56.49,-0.8773469029654325,341268,2026-01-25 09:59
ORICONENT,ORICONENT,64.5,0.5612722170252563,339932,2026-01-25 09:59
MARUTI,MARUTI,15469.0,-1.8775769108785285,338669,2026-01-25 09:59
TARSONS,TARSONS,199.14,-2.185765509111458,338303,2026-01-25 09:59
INDOTHAI,INDOTHAI,248.3,-4.149778035128353,337452,2026-01-25 09:59
GABRIEL,GABRIEL,900.7,-2.0658910514298143,337238,2026-01-25 09:59
AGIIL,AGIIL,250.9,0.0,337121,2026-01-25 09:59
GLOBE,GLOBE,2.86,-1.0380622837370328,336790,2026-01-25 09:59
KRBL,KRBL,325.2,-3.5873109991105907,336233,2026-01-25 09:59
ACMESOLAR,ACMESOLAR,198.96,-3.7678355501813745,336073,2026-01-25 09:59
IMAGICAA,IMAGICAA,51.05,-2.2966507177033546,335497,2026-01-25 09:59
SAREGAMA,SAREGAMA,333.75,1.0292114424095586,332695,2026-01-25 09:59
TIINDIA,TIINDIA,2219.4,-3.3699059561128566,329759,2026-01-25 09:59
ARKADE,ARKADE,111.41,-2.5454863540937693,329532,2026-01-25 09:59
AJAXENGG,AJAXENGG,486.75,-3.9087947882736183,328872,2026-01-25 09:59
AVANTIFEED,AVANTIFEED,755.1,-2.955918262434134,328815,2026-01-25 09:59
ASTERDM,ASTERDM,555.25,-3.6526114870726976,328424,2026-01-25 09:59
ADVANCE,ADVANCE,128.4,-4.100380909701981,326468,2026-01-25 09:59
LATENTVIEW,LATENTVIEW,391.95,-3.4130113356333225,326068,2026-01-25 09:59
WHIRLPOOL,WHIRLPOOL,796.75,0.8608139755680682,323756,2026-01-25 09:59
GOKULAGRO,GOKULAGRO,152.82,-5.139664804469275,322773,2026-01-25 09:59
RAJMET,RAJMET,4.06,-0.7334963325183435,322588,2026-01-25 09:59
RAMCOCEM,RAMCOCEM,1055.0,-2.5494180676149925,321463,2026-01-25 09:59
CIEINDIA,CIEINDIA,410.75,0.28076171874999445,319651,2026-01-25 09:59
NATCOPHARM,NATCOPHARM,831.95,-0.3354297693920281,318161,2026-01-25 09:59
VERTOZ,VERTOZ,63.75,-6.4014094846571705,317204,2026-01-25 09:59
GNFC,GNFC,464.2,2.790079716563323,316135,2026-01-25 09:59
TORNTPHARM,TORNTPHARM,3932.2,-2.196244248227837,315842,2026-01-25 09:59
JINDWORLD,JINDWORLD,23.86,-3.3225283630470024,315736,2026-01-25 09:59
NUVOCO,NUVOCO,349.85,0.01429388221841377,315634,2026-01-25 09:59
FINPIPE,FINPIPE,173.77,-0.8218708977798058,315545,2026-01-25 09:59
ZEELEARN,ZEELEARN,6.52,-2.8315946348733294,314753,2026-01-25 09:59
PICCADIL,PICCADIL,602.65,-4.105338531307194,313822,2026-01-25 09:59
AKSHOPTFBR,AKSHOPTFBR,5.47,-2.6690391459074796,313701,2026-01-25 09:59
TIRUMALCHM,TIRUMALCHM,190.16,-4.312383636089163,310369,2026-01-25 09:59
SAILIFE,SAILIFE,795.0,-3.7588523697112715,308697,2026-01-25 09:59
REDTAPE,REDTAPE,111.92,-3.6750150615371338,308391,2026-01-25 09:59
SCILAL,SCILAL,44.34,-1.5978695073235658,306962,2026-01-25 09:59
PACEDIGITK,PACEDIGITK,163.46,-1.5360520450575166,306019,2026-01-25 09:59
SAWALIYA,SAWALIYA,323.6,6.290031203810161,304800,2026-01-25 09:59
AEGISVOPAK,AEGISVOPAK,201.22,-2.039822793437514,304743,2026-01-25 09:59
SINDHUTRAD,SINDHUTRAD,17.92,-4.273504273504258,304299,2026-01-25 09:59
TIPSMUSIC,TIPSMUSIC,524.7,-3.733602421796149,304088,2026-01-25 09:59
MANINDS,MANINDS,313.7,-3.491770496846646,303426,2026-01-25 09:59
ITI,ITI,279.65,-3.801169590643279,302733,2026-01-25 09:59
LXCHEM,LXCHEM,138.61,-3.4413096482061976,301077,2026-01-25 09:59
WABAG,WABAG,1061.1,-4.129020599927724,300519,2026-01-25 09:59
JYOTICNC,JYOTICNC,800.95,-3.760889155902668,300256,2026-01-25 09:59
DNAMEDIA,DNAMEDIA,3.33,-9.264305177111714,298264,2026-01-25 09:59
BALRAMCHIN,BALRAMCHIN,413.0,2.291021671826625,298144,2026-01-25 09:59
TATAINVEST,TATAINVEST,603.8,-2.597193095660594,297972,2026-01-25 09:59
AMBER,AMBER,5565.5,-2.904745289602233,297126,2026-01-25 09:59
RUSHIL,RUSHIL,19.98,-2.393746946751336,296705,2026-01-25 09:59
BCLIND,BCLIND,27.74,-1.9787985865724462,295343,2026-01-25 09:59
KEC,KEC,634.95,-3.4149680559780857,295325,2026-01-25 09:59
AFCONS,AFCONS,340.4,-1.518877477216838,294504,2026-01-25 09:59
ACC,ACC,1669.1,-3.4197430852910617,291265,2026-01-25 09:59
KPEL,KPEL,293.15,-1.6770082173402652,291113,2026-01-25 09:59
INDSWFTLAB,INDSWFTLAB,109.63,2.601778193729529,290783,2026-01-25 09:59
PREMIERPOL,PREMIERPOL,46.07,-3.8405343352118484,290504,2026-01-25 09:59
GUJGASLTD,GUJGASLTD,404.95,-0.44253226797787615,288929,2026-01-25 09:59
SUNTV,SUNTV,563.95,2.192624807465801,288790,2026-01-25 09:59
CAMLINFINE,CAMLINFINE,143.07,-1.5957080954673593,286744,2026-01-25 09:59
A2ZINFRA,A2ZINFRA,14.2,0.5665722379603405,285825,2026-01-25 09:59
SHAILY,SHAILY,1890.3,-4.746787603930463,284675,2026-01-25 09:59
BALAMINES,BALAMINES,1129.6,-6.675479180436233,284608,2026-01-25 09:59
USHAMART,USHAMART,408.85,-2.6663492441375998,282363,2026-01-25 09:59
SIEMENS,SIEMENS,2900.4,-0.9493887029574389,281797,2026-01-25 09:59
SKIPPER,SKIPPER,336.9,-5.2320675105485295,281652,2026-01-25 09:59
PLATIND,PLATIND,233.66,-0.4939954007324745,279902,2026-01-25 09:59
DALBHARAT,DALBHARAT,2084.9,-2.7429211176936947,279720,2026-01-25 09:59
HARDWYN,HARDWYN,16.14,-3.6417910447761157,279661,2026-01-25 09:59
AIRTELPP.E1,AIRTELPP.E1,1584.25,-0.9100575431573652,278772,2026-01-25 09:59
TIRUPATIFL,TIRUPATIFL,33.86,-0.44104675095559714,278175,2026-01-25 09:59
ROLEXRINGS,ROLEXRINGS,119.92,-1.4626129827444545,277330,2026-01-25 09:59
AARTIPHARM,AARTIPHARM,768.7,1.1247780043412574,277301,2026-01-25 09:59
LLOYDSME,LLOYDSME,1115.5,-3.1768075687874244,277168,2026-01-25 09:59
AXITA,AXITA,9.49,3.1521739130434887,276354,2026-01-25 09:59
NEPHROPLUS,NEPHROPLUS,508.55,2.4682651622002822,276094,2026-01-25 09:59
SILGO,SILGO,71.06,0.3530574777573789,275935,2026-01-25 09:59
VRLLOG,VRLLOG,249.75,-1.3040901007706032,275768,2026-01-25 09:59
DREDGECORP,DREDGECORP,947.8,-5.967557914579105,275745,2026-01-25 09:59
TATACHEM,TATACHEM,713.5,-2.2133899814979756,274401,2026-01-25 09:59
NAVKARCORP,NAVKARCORP,97.39,-2.356125927411264,274025,2026-01-25 09:59
DDEVPLSTIK,DDEVPLSTIK,294.9,6.155507559395236,272891,2026-01-25 09:59
SIGNATURE,SIGNATURE,862.3,-2.762742444745151,271748,2026-01-25 09:59
AVONMORE,AVONMORE,15.77,-2.1104903786468023,271202,2026-01-25 09:59
WELCORP,WELCORP,730.6,-3.754446054538269,269356,2026-01-25 09:59
SUMICHEM,SUMICHEM,418.85,-4.687677779041977,268338,2026-01-25 09:59
CENTRUM,CENTRUM,24.4,-4.201020808794661,268136,2026-01-25 09:59
DIGITIDE,DIGITIDE,109.86,-2.0942874966580467,265612,2026-01-25 09:59
TATVA,TATVA,1156.6,-9.158027018535982,265417,2026-01-25 09:59
IGIL,IGIL,296.95,-1.3946538269965096,265179,2026-01-25 09:59
DJML,DJML,73.99,4.196592029291634,263394,2026-01-25 09:59
ARE&M,ARE&M,831.2,-2.743813256888777,263226,2026-01-25 09:59
DCMSHRIRAM,DCMSHRIRAM,1101.4,0.29138590420688815,262084,2026-01-25 09:59
FINOPB,FINOPB,213.0,-3.203817314246767,261793,2026-01-25 09:59
AADHARHFC,AADHARHFC,468.4,-0.35102648654399193,261668,2026-01-25 09:59
ASMS,ASMS,11.06,-3.826086956521735,261528,2026-01-25 09:59
ZENTEC,ZENTEC,1287.6,-1.0831988937543318,260916,2026-01-25 09:59
ARIHANTCAP,ARIHANTCAP,75.99,-3.271384928716914,260587,2026-01-25 09:59
KECL,KECL,77.31,-3.495194108101357,259846,2026-01-25 09:59
ALMONDZ,ALMONDZ,14.85,-5.111821086261985,259382,2026-01-25 09:59
WOCKPHARMA,WOCKPHARMA,1351.6,-0.6541712605659751,259368,2026-01-25 09:59
OSWALGREEN,OSWALGREEN,26.21,-4.552075746540423,258294,2026-01-25 09:59
DIGISPICE,DIGISPICE,20.5,-8.400357462019656,258142,2026-01-25 09:59
SIRCA,SIRCA,459.95,-2.1799234368353892,257607,2026-01-25 09:59
AAREYDRUGS,AAREYDRUGS,68.77,4.944300320463902,257600,2026-01-25 09:59
ALGOQUANT,ALGOQUANT,62.21,-2.1239773442416636,256634,2026-01-25 09:59
JUSTDIAL,JUSTDIAL,644.65,-6.314489173085313,256396,2026-01-25 09:59
SARDAEN,SARDAEN,464.25,-0.8224738303781293,255745,2026-01-25 09:59
KOPRAN,KOPRAN,131.14,-3.9056202828460562,255158,2026-01-25 09:59
NIITLTD,NIITLTD,73.94,-3.4095362508164593,255039,2026-01-25 09:59
PIRAMALFIN,PIRAMALFIN,1793.9,-1.5476647823939311,254619,2026-01-25 09:59
HUHTAMAKI,HUHTAMAKI,181.07,-2.351291592514703,254522,2026-01-25 09:59
HAPPSTMNDS,HAPPSTMNDS,406.15,-1.5513271118652365,254129,2026-01-25 09:59
CARTRADE,CARTRADE,2446.9,-3.4791526961461017,254007,2026-01-25 09:59
NIACL,NIACL,143.42,-2.102389078498302,252538,2026-01-25 09:59
CONFIPET,CONFIPET,31.98,-1.8416206261510064,250260,2026-01-25 09:59
PRSMJOHNSN,PRSMJOHNSN,120.2,-3.0175891560432424,249199,2026-01-25 09:59
RAYMOND,RAYMOND,369.7,-3.0676455165180885,248725,2026-01-25 09:59
SUVEN,SUVEN,134.07,-2.7562196271850374,248500,2026-01-25 09:59
SHANTIGEAR,SHANTIGEAR,450.05,-5.0427260259521,248129,2026-01-25 09:59
PARKHOTELS,PARKHOTELS,121.03,-3.0208333333333304,247293,2026-01-25 09:59
EFCIL,EFCIL,239.6,-6.697819314641751,245133,2026-01-25 09:59
SPENCERS,SPENCERS,31.48,-10.313390313390315,244788,2026-01-25 09:59
GODFRYPHLP,GODFRYPHLP,1997.3,-3.2362773121457273,244269,2026-01-25 09:59
HINDOILEXP,HINDOILEXP,147.07,-0.7155876594882888,243938,2026-01-25 09:59
SANGHVIMOV,SANGHVIMOV,278.25,-5.661976606204438,243406,2026-01-25 09:59
SHILPAMED,SHILPAMED,267.0,-1.147723065531293,242372,2026-01-25 09:59
GIPCL,GIPCL,136.05,-1.8681477207155046,242115,2026-01-25 09:59
MAYURUNIQ,MAYURUNIQ,500.85,2.4652209492635047,241966,2026-01-25 09:59
PRICOLLTD,PRICOLLTD,581.5,-3.3571547282699092,241928,2026-01-25 09:59
ABREL,ABREL,1288.6,-4.264487369985148,240373,2026-01-25 09:59
POLYMED,POLYMED,1590.0,-1.1808576755748912,240278,2026-01-25 09:59
JHS,JHS,10.85,-3.211418376449609,240075,2026-01-25 09:59
ONMOBILE,ONMOBILE,48.87,-3.855990556757822,239207,2026-01-25 09:59
LTIM,LTIM,5893.5,-0.8996132503783419,238727,2026-01-25 09:59
SANGHIIND,SANGHIIND,60.44,-5.79800498753117,238655,2026-01-25 09:59
IIFLCAPS,IIFLCAPS,333.0,-3.7015615962984416,237824,2026-01-25 09:59
PRECWIRE,PRECWIRE,214.83,-2.717022143730471,237791,2026-01-25 09:59
BALKRISHNA,BALKRISHNA,17.0,0.1177856301531188,237504,2026-01-25 09:59
EIDPARRY,EIDPARRY,879.6,-3.7636761487964963,237088,2026-01-25 09:59
MONARCH,MONARCH,282.65,-2.433551950293411,237059,2026-01-25 09:59
POCL,POCL,1285.5,-2.657882780554287,236640,2026-01-25 09:59
GOYALALUM,GOYALALUM,7.71,4.897959183673474,236471,2026-01-25 09:59
BERGEPAINT,BERGEPAINT,504.5,-0.6498621504529365,236401,2026-01-25 09:59
SURANAT&P,SURANAT&P,17.21,-4.49500554938956,234689,2026-01-25 09:59
SATIA,SATIA,59.66,-7.374631268436578,233607,2026-01-25 09:59
RGL,RGL,105.51,-4.696956011200423,232750,2026-01-25 09:59
APOLLOPIPE,APOLLOPIPE,272.1,5.078200424792445,232702,2026-01-25 09:59
INDIASHLTR,INDIASHLTR,776.6,-0.5251697194825186,232217,2026-01-25 09:59
GEMAROMA,GEMAROMA,150.58,-2.575051759834362,230931,2026-01-25 09:59
TRUALT,TRUALT,319.65,-6.3845365353638925,230869,2026-01-25 09:59
INDRAMEDCO,INDRAMEDCO,361.0,-4.522613065326639,229722,2026-01-25 09:59
KANANIIND,KANANIIND,1.52,-1.2987012987012998,229617,2026-01-25 09:59
BRIGHOTEL,BRIGHOTEL,58.84,-3.477690288713906,229340,2026-01-25 09:59
3IINFOLTD,3IINFOLTD,14.86,-0.3353454057679457,228847,2026-01-25 09:59
LAXMIDENTL,LAXMIDENTL,207.7,-5.116491548652361,228173,2026-01-25 09:59
SHALPAINTS,SHALPAINTS,59.87,-7.9347993233892105,227994,2026-01-25 09:59
AAVAS,AAVAS,1479.5,1.1416461580530521,227896,2026-01-25 09:59
SHAREINDIA,SHAREINDIA,142.42,-1.616468637745236,227618,2026-01-25 09:59
HONASA,HONASA,271.8,-1.4324569356300956,227394,2026-01-25 09:59
SSWL,SSWL,179.58,-3.906249999999991,226302,2026-01-25 09:59
SURYAROSNI,SURYAROSNI,236.8,-3.70069133794225,225584,2026-01-25 09:59
NAVKARURB,NAVKARURB,1.4,-1.4084507042253533,224714,2026-01-25 09:59
MANORAMA,MANORAMA,1093.0,1.5988101877672474,223864,2026-01-25 09:59
AJOONI,AJOONI,3.85,0.2604166666666727,223494,2026-01-25 09:59
THANGAMAYL,THANGAMAYL,3568.0,-1.7864515951443776,222378,2026-01-25 09:59
PAVNAIND,PAVNAIND,17.25,4.355716878402896,222148,2026-01-25 09:59
TMB,TMB,552.35,-2.523603635401033,221263,2026-01-25 09:59
SUDEEPPHRM,SUDEEPPHRM,560.9,3.5635155096011726,221224,2026-01-25 09:59
NARMADA,NARMADA,28.5,-1.758014477766293,220557,2026-01-25 09:59
SANDHAR,SANDHAR,495.6,-5.77051050480084,219332,2026-01-25 09:59
UDS,UDS,153.88,-2.1368608496565846,219188,2026-01-25 09:59
AJMERA,AJMERA,148.4,-1.6893010930771668,218950,2026-01-25 09:59
MTARTECH,MTARTECH,2400.2,-2.2560677634793977,218298,2026-01-25 09:59
FEL,FEL,0.45,2.2727272727272747,217887,2026-01-25 09:59
EXICOM,EXICOM,100.12,-1.996867658574777,217775,2026-01-25 09:59
THOMASCOOK,THOMASCOOK,123.89,-2.525570416994488,215424,2026-01-25 09:59
RAJRATAN,RAJRATAN,455.3,-3.7217170649185802,214454,2026-01-25 09:59
BANCOINDIA,BANCOINDIA,549.15,-4.752406556239698,214258,2026-01-25 09:59
GPTINFRA,GPTINFRA,102.0,0.7407407407407408,213769,2026-01-25 09:59
SHALBY,SHALBY,164.75,-4.064519885867345,213106,2026-01-25 09:59
REGAAL,REGAAL,63.1,-5.14131088394467,213046,2026-01-25 09:59
OPTIEMUS,OPTIEMUS,383.55,-6.633398247322297,212206,2026-01-25 09:59
THYROCARE,THYROCARE,440.25,-3.8755458515283845,211818,2026-01-25 09:59
BAJAJELEC,BAJAJELEC,392.55,-0.16531027466937367,210544,2026-01-25 09:59
VARDMNPOLY,VARDMNPOLY,6.06,-0.4926108374384277,210264,2026-01-25 09:59
BIGBLOC,BIGBLOC,57.69,-7.071520618556702,209525,2026-01-25 09:59
ALIVUS,ALIVUS,883.5,2.5536854323853744,208919,2026-01-25 09:59
KRN,KRN,598.1,-2.4545380412623263,208629,2026-01-25 09:59
INTELLECT,INTELLECT,891.05,-3.519029830545179,208090,2026-01-25 09:59
ACUTAAS,ACUTAAS,1653.4,0.5473120895159328,206857,2026-01-25 09:59
SMSPHARMA,SMSPHARMA,304.0,0.5124814018846128,206623,2026-01-25 09:59
VIRINCHI,VIRINCHI,19.37,-4.815724815724817,206432,2026-01-25 09:59
NILAINFRA,NILAINFRA,8.89,2.3014959723820607,206325,2026-01-25 09:59
CEIGALL,CEIGALL,274.85,-0.7761732851985478,205268,2026-01-25 09:59
MBEL,MBEL,298.55,-5.924058610367106,204417,2026-01-25 09:59
BAJAJ_AUTO,BAJAJ_AUTO,9413.5,0.4642475987193169,204212,2026-01-25 09:59
PROSTARM,PROSTARM,147.99,-3.0527350147395977,203804,2026-01-25 09:59
DENTA,DENTA,257.45,-5.035042419771314,203325,2026-01-25 09:59
SCODATUBES,SCODATUBES,130.82,-6.8299978634000444,202034,2026-01-25 09:59
SENORES,SENORES,802.0,-4.313070452782912,200814,2026-01-25 09:59
KERNEX,KERNEX,1139.7,-6.050614129090748,200608,2026-01-25 09:59
AURIONPRO,AURIONPRO,915.0,-3.643639427127214,199820,2026-01-25 09:59
CYIENTDLM,CYIENTDLM,359.75,-1.9621201798610135,199758,2026-01-25 09:59
KAPSTON,KAPSTON,410.15,4.790495656617272,199629,2026-01-25 09:59
MKPL,MKPL,5.5,0.0,199437,2026-01-25 09:59
RHIM,RHIM,418.75,-3.2015718908922843,199185,2026-01-25 09:59
JPOLYINVST,JPOLYINVST,994.2,10.663401602849518,198871,2026-01-25 09:59
RUDRA,RUDRA,21.12,-5.163897620116742,195833,2026-01-25 09:59
SURAJEST,SURAJEST,210.8,-5.703422053231939,194959,2026-01-25 09:59
DCAL,DCAL,209.32,-4.166285138723557,194327,2026-01-25 09:59
TATAELXSI,TATAELXSI,5409.5,-0.9974377745241582,194177,2026-01-25 09:59
KSHITIJPOL,KSHITIJPOL,2.11,-1.8604651162790715,193413,2026-01-25 09:59
ANURAS,ANURAS,1230.2,-0.7503025413473138,193251,2026-01-25 09:59
GAYAHWS,GAYAHWS,2.14,-4.888888888888884,193143,2026-01-25 09:59
STYL,STYL,241.6,0.14507772020725151,193085,2026-01-25 09:59
APEX,APEX,263.15,-3.572737266397948,192282,2026-01-25 09:59
VLEGOV,VLEGOV,15.46,-2.1518987341772142,192064,2026-01-25 09:59
ROLLT,ROLLT,1.25,-4.580152671755729,192020,2026-01-25 09:59
ACE,ACE,791.35,-1.9332052791374958,191227,2026-01-25 09:59
IVC,IVC,7.63,-0.521512385919166,190420,2026-01-25 09:59
CAMPUS,CAMPUS,250.4,-1.7268445839874433,189639,2026-01-25 09:59
STANLEY,STANLEY,175.83,0.3023388476896755,189402,2026-01-25 09:59
NOVAAGRI,NOVAAGRI,33.36,-2.284710017574696,188743,2026-01-25 09:59
ELGIEQUIP,ELGIEQUIP,425.0,-3.266188687834306,188655,2026-01-25 09:59
NDRAUTO,NDRAUTO,674.1,-2.6218851570964214,187978,2026-01-25 09:59
TRACXN,TRACXN,33.33,-1.8551236749116684,187880,2026-01-25 09:59
SULA,SULA,193.96,-0.20066889632106322,187821,2026-01-25 09:59
DMART,DMART,3665.6,-1.570849332724685,185668,2026-01-25 09:59
MCLEODRUSS,MCLEODRUSS,40.32,-2.159669983013833,185459,2026-01-25 09:59
WANBURY,WANBURY,177.87,-4.097697740874532,184392,2026-01-25 09:59
NACLIND,NACLIND,159.51,-2.868103763244433,184190,2026-01-25 09:59
KIRLPNU,KIRLPNU,1068.0,-4.112048841802833,184120,2026-01-25 09:59
SETL,SETL,121.48,-3.0950861518825747,183881,2026-01-25 09:59
BLSE,BLSE,165.1,-4.544403330249777,183368,2026-01-25 09:59
PRAXIS,PRAXIS,7.7,-4.820766378244742,182170,2026-01-25 09:59
AVANA,AVANA,72.1,-4.943968358602505,182000,2026-01-25 09:59
KANSAINER,KANSAINER,227.08,-0.10557803976771982,181741,2026-01-25 09:59
NAGAFERT,NAGAFERT,4.66,-0.6396588486140777,181479,2026-01-25 09:59
JSFB,JSFB,373.3,-3.5649702919142365,181322,2026-01-25 09:59
PANACEABIO,PANACEABIO,364.1,-1.2342330123423177,181272,2026-01-25 09:59
AGSTRA,AGSTRA,3.77,-0.7894736842105211,181170,2026-01-25 09:59
IMFA,IMFA,1107.2,-1.1516828854566437,181150,2026-01-25 09:59
JINDALPOLY,JINDALPOLY,385.25,-3.903716637565472,179301,2026-01-25 09:59
GENSOL,GENSOL,23.03,4.968094804010938,179130,2026-01-25 09:59
SPANDANA,SPANDANA,238.05,-1.6728624535315915,178678,2026-01-25 09:59
MAGSON,MAGSON,129.0,2.788844621513944,178000,2026-01-25 09:59
V2RETAIL,V2RETAIL,1826.0,-5.364083959575019,177139,2026-01-25 09:59
SHK,SHK,142.68,-3.98384925975773,176954,2026-01-25 09:59
BBOX,BBOX,479.55,-4.832307997618568,176026,2026-01-25 09:59
ALEMBICLTD,ALEMBICLTD,91.89,-1.763951250801802,175819,2026-01-25 09:59
JKLAKSHMI,JKLAKSHMI,794.35,0.16392409053654478,175502,2026-01-25 09:59
HLVLTD,HLVLTD,8.41,-1.5222482435597076,175318,2026-01-25 09:59
OFSS,OFSS,7956.0,0.74711915917437,174884,2026-01-25 09:59
GUJTHEM,GUJTHEM,317.8,-6.433092889739428,174725,2026-01-25 09:59
HEXT,HEXT,716.7,-1.2401818933443571,174623,2026-01-25 09:59
CENTEXT,CENTEXT,21.53,-2.1808268968650633,173724,2026-01-25 09:59
GESHIP,GESHIP,1108.8,-0.5025125628140826,173473,2026-01-25 09:59
AVALON,AVALON,803.35,-4.8050716909586395,172550,2026-01-25 09:59
PIIND,PIIND,3175.4,0.15770880645975272,172534,2026-01-25 09:59
BEML,BEML,1645.4,-2.2108641388327483,172413,2026-01-25 09:59
MAPMYINDIA,MAPMYINDIA,1305.5,-3.0089153046062407,172277,2026-01-25 09:59
TAJGVK,TAJGVK,356.8,-4.137560451370225,172208,2026-01-25 09:59
WCIL,WCIL,108.69,-0.5853837007225835,172137,2026-01-25 09:59
EIFFL,EIFFL,257.5,1.3979129749950823,171915,2026-01-25 09:59
PENINLAND,PENINLAND,20.1,-2.9454369869628167,171636,2026-01-25 09:59
DYCL,DYCL,280.35,-2.7406764960971297,171564,2026-01-25 09:59
EIHOTEL,EIHOTEL,322.4,-2.4360720229989443,169171,2026-01-25 09:59
CEMPRO,CEMPRO,625.05,-2.69323577488909,169150,2026-01-25 09:59
BAJAJHCARE,BAJAJHCARE,349.2,-2.946081156197894,168542,2026-01-25 09:59
KCP,KCP,167.41,0.053789146545543516,166264,2026-01-25 09:59
BEPL,BEPL,82.04,-0.5696279238880122,166183,2026-01-25 09:59
TORNTPOWER,TORNTPOWER,1270.7,-3.83683971545331,165716,2026-01-25 09:59
INDGN,INDGN,474.3,-0.18939393939393462,165610,2026-01-25 09:59
DEEPINDS,DEEPINDS,344.5,-2.130681818181818,165043,2026-01-25 09:59
WSI,WSI,77.9,-0.2688516195109381,164586,2026-01-25 09:59
TREL,TREL,25.06,0.15987210231814208,162923,2026-01-25 09:59
INTENTECH,INTENTECH,106.61,4.6016483516483495,162882,2026-01-25 09:59
PRITIKAUTO,PRITIKAUTO,13.16,0.07604562737642423,161350,2026-01-25 09:59
ANTHEM,ANTHEM,608.9,0.41226912928759896,161154,2026-01-25 09:59
ACL,ACL,59.19,-3.8499025341130677,161132,2026-01-25 09:59
VIPCLOTHNG,VIPCLOTHNG,25.78,-6.322674418604645,160439,2026-01-25 09:59
ORIENTPPR,ORIENTPPR,19.79,-2.7996070726915536,160317,2026-01-25 09:59
DUCON,DUCON,3.31,-2.071005917159759,160085,2026-01-25 09:59
WAKEFIT,WAKEFIT,182.25,-0.15339944118775056,159675,2026-01-25 09:59
ORIENTALTL,ORIENTALTL,7.45,-2.8683181225554075,159335,2026-01-25 09:59
TECHNOE,TECHNOE,893.4,-2.456600065509335,158456,2026-01-25 09:59
GOLDSTAR,GOLDSTAR,5.1,-4.672897196261683,157500,2026-01-25 09:59
TRIVENI,TRIVENI,330.9,-1.9264967397747481,157133,2026-01-25 09:59
SAATVIKGL,SAATVIKGL,363.15,-0.2609173304037477,156657,2026-01-25 09:59
ZUARI,ZUARI,263.0,-3.344358691657487,156019,2026-01-25 09:59
SRPL,SRPL,0.59,-3.2786885245901667,156010,2026-01-25 09:59
PRLIND,PRLIND,65.35,-6.64285714285715,156000,2026-01-25 09:59
DHAMPURSUG,DHAMPURSUG,111.97,-2.0213510675533795,154749,2026-01-25 09:59
VIPIND,VIPIND,348.8,-0.8245663918111964,153900,2026-01-25 09:59
BLKASHYAP,BLKASHYAP,46.5,-2.882205513784466,153713,2026-01-25 09:59
AETHER,AETHER,968.35,-1.1231939551743504,152706,2026-01-25 09:59
SOBHA,SOBHA,1381.8,2.8354543424871554,152149,2026-01-25 09:59
BAJEL,BAJEL,147.96,-1.3599999999999948,152096,2026-01-25 09:59
RKSWAMY,RKSWAMY,106.09,1.1054989040312557,151805,2026-01-25 09:59
SKMEGGPROD,SKMEGGPROD,179.55,0.8141493542953493,151510,2026-01-25 09:59
MASFIN,MASFIN,301.9,-1.5810920945395348,151301,2026-01-25 09:59
OILCOUNTUB,OILCOUNTUB,46.44,0.9565217391304299,151075,2026-01-25 09:59
ORCHASP,ORCHASP,2.66,-2.564102564102558,150985,2026-01-25 09:59
AXISCADES,AXISCADES,1152.4,4.649473301852528,150850,2026-01-25 09:59
DPABHUSHAN,DPABHUSHAN,1372.3,-5.897277652060619,150834,2026-01-25 09:59
AGARWALEYE,AGARWALEYE,458.7,-2.1022302849215713,150769,2026-01-25 09:59
KIMS,KIMS,582.1,-2.60185727432443,150634,2026-01-25 09:59
BIKAJI,BIKAJI,650.9,-3.2406719191318665,150561,2026-01-25 09:59
ASTRAMICRO,ASTRAMICRO,909.85,-0.833787465940052,150217,2026-01-25 09:59
